UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
BA,Municipal,MILAGRES,Urbana,ES DEMOCRATICA DE 1º GRAU DOUTOR TANCREDO NEVES,80,"5,520.00"
BA,Municipal,MILAGRES,Urbana,GRUPO ESCOLAR ERALDO TINOCO,200,"24,264.00"
BA,Municipal,MIRANGABA,Rural,CLEMENTINA ROSA DOS SANTOS,100,"18,612.00"
BA,Municipal,MIRANGABA,Rural,COLEGIO MUNICIPAL EDITE DIAS DE CARVALHO,246,"45,846.00"
BA,Municipal,MIRANGABA,Rural,ESC MUL ANTONIO GERMANO DOS SANTOS,86,"16,758.00"
BA,Municipal,MIRANGABA,Rural,ESC MUL FELIPE APOLONIO DE CARVALHO,73,"14,481.00"
BA,Municipal,MIRANGABA,Rural,ESC MUL JOSE MIRANDA DA SILVA,223,"41,751.00"
BA,Municipal,MIRANGABA,Rural,ESC MUL PAULO SOUTO,85,"16,749.00"
BA,Municipal,MIRANGABA,Rural,ESC MUL VALDEMIR PEREIRA DA CRUZ,30,"6,318.00"
BA,Municipal,MIRANGABA,Rural,ESCOLA EST DE 1º GRAU PROF ROMULO GALVAO,214,"39,510.00"
BA,Municipal,MIRANGABA,Urbana,ESCOLA JOAQUIM VALOIS COUTINHO NETO,120,"14,328.00"
BA,Municipal,MIRANGABA,Rural,ESCOLA MUNICIPAL DO CARRASCO,95,"18,567.00"
BA,Municipal,MIRANGABA,Urbana,GRUPO ESCOLAR MANOEL NOVAIS,681,"83,025.00"
BA,Municipal,MIRANTE,Rural,COLEGIO MUNICIPAL JOAO BURGO DE MENEZES,100,"31,020.00"
BA,Municipal,MONTE SANTO,Urbana,COLEGIO MUNICIPAL PROFESSORA OTACILIA CARDOSO DE MATOS,308,"38,484.00"
BA,Municipal,MONTE SANTO,Rural,ESC ANTONIO ANGELO MACEDO,70,"24,090.00"
BA,Municipal,MONTE SANTO,Rural,ESC ANTONIO BRANCO,37,"13,515.00"
BA,Municipal,MONTE SANTO,Rural,ESC BELARMINO CORDEIRO,45,"17,235.00"
BA,Municipal,MONTE SANTO,Rural,ESC BELO MONTE,31,"13,425.00"
BA,Municipal,MONTE SANTO,Rural,ESC JOAO LOPES,96,"30,960.00"
BA,Municipal,MONTE SANTO,Rural,ESC JOAO SOARES,56,"17,400.00"
BA,Municipal,MONTE SANTO,Rural,ESC JULIO CEZAR SALGADO,76,"24,180.00"
BA,Municipal,MONTE SANTO,Rural,ESC LAURENTINO SILVA,88,"27,960.00"
BA,Municipal,MONTE SANTO,Rural,ESC LAURENTINO SILVA,67,"24,045.00"
BA,Municipal,MONTE SANTO,Rural,ESC LAURENTINO TOLENTINO DA SILVA,57,"17,415.00"
BA,Municipal,MONTE SANTO,Rural,ESC LOURIVAL CUSTODIO,76,"17,250.00"
BA,Municipal,MONTE SANTO,Rural,ESC LUIZ GONZAGA CARDOSO,53,"17,355.00"
BA,Municipal,MONTE SANTO,Rural,ESC MUNICIPAL JOSE ANDRADE,213,"39,501.00"
BA,Municipal,MONTE SANTO,Rural,ESC NOSSA SENHORA DA CONCEICAO,150,"45,450.00"
BA,Municipal,MONTE SANTO,Rural,ESC NOSSA SRA DO DESTERRO,25,"6,273.00"
BA,Municipal,MONTE SANTO,Rural,ESC NOSSA SRA DO ROSARIO,116,"34,860.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA BERNARDINO SILVA,56,"17,400.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA EDUCANDARIO HORIZONTE NOVO,94,"30,930.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA FRANCISCO DE ASSIS,87,"27,945.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA LUIZ JOSE DANTAS,127,"41,505.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MIRINS COM ALEGRIA,37,"13,515.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL ALTO ALEGRE,69,"14,445.00"
BA,Municipal,MONTE SANTO,Urbana,ESCOLA MUNICIPAL AYRTON OLIVEIRA DE FREITAS,95,"21,105.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL DR SABINO ALVES DA SILVA,80,"14,544.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL EPIFANIO REIS DE SANTANA,82,"16,722.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL MARIA FRANCISCA DA SILVA,98,"30,990.00"
BA,Municipal,MONTE SANTO,Urbana,ESCOLA MUNICIPAL PREFEITO ANTONIO RAIMUNDO DE MATOS,65,"16,335.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL PROFESSORA MARLENE ANDRADE SILVA E ANDRADE,215,"65,865.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL SALVADOR CORREIA DE OLIVEIRA,85,"27,915.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA MUNICIPAL TEREZA ALVES DE ANDRADE,112,"34,800.00"
BA,Municipal,MONTE SANTO,Urbana,ESCOLA PASTOR JOSE EMILIO EMERENCIANO,51,"11,805.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SANTA RITA,21,"10,395.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SANTO ANTONIO,70,"14,454.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SANTO ANTONIO,29,"10,515.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SAO JOAO DOS CAMPOS,133,"24,957.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SAO PEDRO,123,"41,445.00"
BA,Municipal,MONTE SANTO,Rural,ESCOLA SENHOR DO BONFIM,121,"24,849.00"
BA,Municipal,MONTE SANTO,Urbana,ESCOLA WALTER CALDAS,80,"16,560.00"
BA,Municipal,MONTE SANTO,Rural,ESC SANTA RITA,35,"13,485.00"
BA,Municipal,MONTE SANTO,Rural,ESC SANTO ANDRE,20,"6,780.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO BENEDITO,35,"13,485.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO CRISTOVAO,47,"17,265.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO DOMINGOS,55,"17,385.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO FRANCISCO,87,"27,945.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO JORGE,25,"10,455.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO JORGE,20,"6,780.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO JOSE,42,"17,190.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO JOSE,59,"17,445.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO PEDRO,89,"16,785.00"
BA,Municipal,MONTE SANTO,Rural,ESC SAO SEBASTIAO,30,"6,318.00"
BA,Municipal,MONTE SANTO,Rural,ESC STA MARIA,33,"13,455.00"
BA,Municipal,MONTE SANTO,Rural,ESC STO AGOSTINHO,40,"13,560.00"
BA,Municipal,MONTE SANTO,Rural,ESC STO ANTONIO,37,"8,109.00"
BA,Municipal,MONTE SANTO,Rural,ESC STO ANTONIO,39,"13,545.00"
BA,Municipal,MONTE SANTO,Rural,ESC VEREADOR SANTANA,37,"13,515.00"
BA,Municipal,MONTE SANTO,Urbana,INSTITUTO DE EDUCACAO MONTE SANTO,196,"31,050.00"
BA,Estadual,MORPARA,Urbana,EE - COLEGIO ESTADUAL AGENOR LEITE,160,"19,872.00"
BA,Estadual,MORRO DO CHAPEU,Urbana,EE - COLEGIO ESTADUAL CORONEL DIAS COELHO,300,"35,820.00"
BA,Estadual,MORRO DO CHAPEU,Rural,EE - COLEGIO ESTADUAL DOUTOR EDIGAR DOURADO LIMA - DISTRITO DE FEDEGOSO,80,"24,240.00"
BA,Estadual,MORRO DO CHAPEU,Urbana,EE - COLEGIO ESTADUAL TEOTONIO MARQUES DOURADO FILHO,150,"19,005.00"
BA,Municipal,MORRO DO CHAPEU,Urbana,ESCOLA MUNICIPAL ADALBERTO PEREIRA,120,"23,880.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL ANDRADINA MONTENEGRO,153,"31,020.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL BARTOLOMEU LONGUINHO DE ALMEIDA,80,"24,240.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL CASTRO ALVES,58,"17,430.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL DE 1º GRAU CECILIANO FERREIRA DE ANDRADE,160,"41,415.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL DE BEIRA DO RIO,162,"41,550.00"
BA,Municipal,MORRO DO CHAPEU,Urbana,ESCOLA MUNICIPALIZADA DE 1 GRAU PROF ANTONIO G DE OLIVEIRA,106,"23,670.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPALIZADA DE 1º GRAU AUGUSTO ROCHA,121,"41,415.00"
BA,Municipal,MORRO DO CHAPEU,Urbana,ESCOLA MUNICIPALIZADA DE 1º GRAU YEDA BARRADAS CARNEIRO,100,"21,180.00"
BA,Municipal,MORRO DO CHAPEU,Urbana,ESCOLA MUNICIPAL ROSA BARRETO DIAS,150,"21,180.00"
BA,Municipal,MORRO DO CHAPEU,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,115,"27,855.00"
BA,Municipal,MORRO DO CHAPEU,Urbana,ESCOLA MUNICIPAL VANA GUIOMAR,200,"24,264.00"
BA,Municipal,MORTUGABA,Urbana,COLEGIO MUNICIPAL DEPUTADO JOAO ALVES DE MACEDO,60,"4,140.00"
BA,Municipal,MORTUGABA,Rural,COLEGIO MUNICIPAL DOM HOMERO LEITE MEIRA,40,"13,560.00"
BA,Municipal,MORTUGABA,Urbana,COLEGIO MUNICIPAL MINISTRO LUIZ VIANA FILHO,80,"4,140.00"
BA,Municipal,MORTUGABA,Urbana,ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE,60,"4,140.00"
BA,Municipal,MORTUGABA,Urbana,ESCOLA MUNICIPAL JUSCELINO KUBITSCHEK,64,"5,440.00"
BA,Municipal,MORTUGABA,Urbana,ESCOLA MUNICIPAL PROFESSOR DECIO CARVALHO,60,"4,140.00"
BA,Municipal,MORTUGABA,Rural,ESCOLA OTAVIO DA ROCHA PRATES,40,"13,560.00"
BA,Municipal,MUCURI,Urbana,COLEGIO MUNICIPAL DE 1º E 2º GRAUS DE ITABATAN,90,"19,110.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL 1º GRAU ARISTIDES ROCHA,60,"11,940.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL ANTONIO CAMARA RIBEIRO,104,"14,184.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL ANTONIO JOAO CARLETTI,160,"19,872.00"
BA,Municipal,MUCURI,Rural,ESCOLA MUNICIPAL CAROLINA SILVA MORAES,42,"17,190.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL CRISTIANO LOPES SOARES,26,"7,110.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL DE 1º GRAU DEPUTADO FEDERAL LUIS EDUARDO MAGALHAES,60,"11,940.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL DEPUTADA ANA OLIVEIRA,40,"9,240.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL DEPUTADO PRISCO VIANA,20,"4,620.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL EDIVALDO MACHADO BOAVENTURA,120,"16,515.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL GUSTAVO ANTUNES SAUDE,40,"9,240.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL GUSTAVO DA COSTA MACHADO,40,"9,240.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL HERNANI SAUDE RIBEIRO,53,"11,835.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL ISMAR TEIXEIRA GUEDES,40,"9,240.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL LUIZ DE CASTRO,30,"7,170.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL MANOEL DA COSTA MACHADO,75,"16,485.00"
BA,Municipal,MUCURI,Rural,ESCOLA MUNICIPAL MARIETA DE AZEVEDO GAZZINELLI,22,"10,410.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL RAUL GAZZINELLI,40,"9,240.00"
BA,Municipal,MUCURI,Rural,ESCOLA MUNICIPAL RUTH NASCIMENTO DE JESUS,39,"13,545.00"
BA,Municipal,MUCURI,Urbana,ESCOLA MUNICIPAL VIRGILIO TEOFILO,30,"7,170.00"
BA,Municipal,MULUNGU DO MORRO,Urbana,COLEGIO MUNICIPAL JOAO PRIMO DA SILVA,680,"81,576.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA JOSE FRANCISCO DOS SANTOS,242,"45,810.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA LUIZ MENDES DE OLIVEIRA,29,"10,515.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL DE 1º GRAU PRINCESA ISABEL,130,"24,930.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL DOM PEDRO II,60,"17,460.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL FRANCISCO CUNEGUNDES,28,"6,570.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL FRANCISCO DAMACENO,118,"20,934.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPALJOSE TIAGO DE OLIVEIRA,276,"50,004.00"
BA,Municipal,MULUNGU DO MORRO,Urbana,ESCOLA MUNICIPAL OTAVIO OLIVEIRA MENDES,467,"57,195.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL PRINCESA ISABEL,55,"17,385.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL RUI BARBOSA,131,"24,939.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL RUI BARBOSA,60,"10,476.00"
BA,Municipal,MULUNGU DO MORRO,Rural,ESCOLA MUNICIPAL SENHOR DO BOMFIM,64,"14,400.00"
BA,Municipal,MUNDO NOVO,Rural,COLEGIO IBIAPORA,80,"17,220.00"
BA,Municipal,MUNDO NOVO,Urbana,COLEGIO MUNICIPAL JOSE CARLOS DA MOTA,78,"9,918.00"
BA,Municipal,MUNDO NOVO,Rural,COLEGIO MUNICIPAL OLIMPIA MASCARENHAS,178,"31,410.00"
BA,Municipal,MUNDO NOVO,Rural,COLEGIO REGIONAL DE JEQUITIBA,172,"31,356.00"
BA,Estadual,MUNDO NOVO,Urbana,EE - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES,200,"24,264.00"
BA,Estadual,MUNDO NOVO,Urbana,EE - ESCOLA ANTONIO ANGELO DE LIMA,60,"11,940.00"
BA,Municipal,MUNDO NOVO,Urbana,ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES,70,"11,655.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL CARLOS BARRETO DE ARAUJO,50,"17,310.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL DARCY RIBEIRO,43,"17,205.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL ELPIDIO LOPES GUIMARAES,80,"17,460.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL ELSE BASTOS DE CARVALHO,160,"29,088.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL HELENA SOARES DE ALMEIDA,60,"17,460.00"
BA,Municipal,MUNDO NOVO,Urbana,ESCOLA MUNICIPALIZADA CARLOS D ALENCAR BARRETO,80,"11,850.00"
BA,Municipal,MUNDO NOVO,Urbana,ESCOLA MUNICIPALIZADA JORGE KARAOGLAN,120,"14,328.00"
BA,Municipal,MUNDO NOVO,Rural,ESCOLA MUNICIPAL MUNDO DA ALEGRIA,60,"13,560.00"
BA,Municipal,MUNDO NOVO,Urbana,ESCOLA PROFESSOR VANDERLAN SAMPAIO ARAUJO,30,"4,302.00"
BA,Municipal,MUTUIPE,Urbana,CENTRO EDUCACIONAL ANA LUCIA MAGALHAES,80,"16,560.00"
BA,Municipal,MUTUIPE,Urbana,COLEGIO DOUTOR JULIVAL REBOUCAS,300,"35,820.00"
BA,Estadual,MUTUIPE,Urbana,EE - ESCOLA ESTADUAL RUY BARBOSA,150,"31,050.00"
BA,Municipal,MUTUIPE,Urbana,ESCOLA ANISIO TEIXEIRA,80,"16,560.00"
BA,Municipal,MUTUIPE,Urbana,ESCOLA LIDIO SANTOS,100,"16,410.00"
BA,Municipal,MUTUIPE,Urbana,ESCOLA MARIA JULIA,100,"21,180.00"
BA,Municipal,MUTUIPE,Rural,ESCOLA MUNICIPAL NILO JOSE DE ANDRADE,34,"13,470.00"
BA,Municipal,MUTUIPE,Rural,ESCOLA PETRONILIO ALEIXO,40,"13,560.00"
BA,Municipal,MUTUIPE,Rural,ESCOLA ROSALINA PIRES REBOUCAS,32,"13,440.00"
BA,Municipal,MUTUIPE,Rural,ESCOLA SAO BARTOLOMEU,38,"13,530.00"
BA,Municipal,MUTUIPE,Rural,ESCOLA TRANCREDO NEVES,36,"13,500.00"
BA,Estadual,NAZARE,Urbana,EE - COLEGIO ESTADUAL DOUTOR JOSE MARCELINO DE SOUZA,90,"11,466.00"
BA,Estadual,NAZARE,Urbana,EE - COLEGIO ESTADUAL GOVERNADOR LUIZ VIANA FILHO,459,"76,095.00"
BA,Estadual,NAZARE,Urbana,EE - COLEGIO ESTADUAL JOSE PEDRO DE JESUS,156,"19,836.00"
BA,Municipal,NAZARE,Urbana,ESC ARGEMIRO BONFIM,87,"11,730.00"
BA,Municipal,NAZARE,Urbana,ESC MUN GUIOMAR MUNIZ PEREIRA,153,"33,015.00"
BA,Municipal,NAZARE,Urbana,ESC MUNICIPAL ALTINO CERQUEIRA,66,"16,350.00"
BA,Municipal,NAZARE,Urbana,ESC MUN MARIA LUCIA TOURINHO,77,"16,515.00"
BA,Municipal,NAZARE,Urbana,ESC MUN NARCISO DA SILVA PITANGA,101,"16,470.00"
BA,Municipal,NAZARE,Urbana,ESC MUN PROFª NAIR DE ALMEIDA BRITO DE SOUZA,138,"28,470.00"
BA,Municipal,NAZARE,Urbana,ESCOLA COMUNITARIA DOM JOAO BOSCO,87,"19,065.00"
BA,Municipal,NAZARE,Urbana,ESCOLA MUL PLINIO TUDE,107,"23,685.00"
BA,Municipal,NAZARE,Urbana,ESCOLA MUN DISNEYLANDIA,99,"21,165.00"
BA,Municipal,NAZARE,Rural,ESCOLA MUNICIPAL EDUARDO DE OLIVEIRA LONGA,35,"13,485.00"
BA,Municipal,NAZARE,Urbana,ESCOLA MUNICIPAL ISAAC PEIXOTO,54,"9,150.00"
BA,Municipal,NAZARE,Urbana,ESCOLA MUNICIPALIZADA DR ALEXANDRE BITENCOURT,360,"71,640.00"
BA,Municipal,NAZARE,Urbana,ESCOLA MUNICIPAL NOEL BISPO DOS SANTOS,44,"11,700.00"
BA,Municipal,NAZARE,Urbana,ESCOLAS REUNIDAS EDUARDO CARIGE,183,"40,185.00"
BA,Municipal,NAZARE,Urbana,ESCOLAS REUNIDAS N SR DO BOMFIM,283,"52,260.00"
BA,Municipal,NILO PECANHA,Urbana,COLEGIO MUNICIPAL OSVALDO CRUZ,80,"5,520.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA CELINA PINHEIRO GOMES,80,"8,080.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA MANUEL NASCIMENTO MOREIRA,30,"3,990.00"
BA,Municipal,NILO PECANHA,Urbana,ESCOLA MARIETA COUTINHO,40,"2,760.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA MUNICIPAL JOAO ELIAS DA SILVA,55,"3,621.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA NOSSA SENHORA DAS GRACAS,26,"2,382.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA PEDRO MARTINS,35,"2,409.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA RUY BARBOSA,60,"6,060.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA SANTO ANTONIO DE ITIUCA,26,"2,382.00"
BA,Municipal,NILO PECANHA,Rural,ESCOLA SAO FRANCISCO,60,"6,060.00"
BA,Municipal,NILO PECANHA,Rural,GINASIO MUNICIPAL JOSE CARLOS ALELUIA,80,"8,080.00"
BA,Municipal,NILO PECANHA,Rural,GINASIO PROFESSORA DINAH CARRILHO MONTEIRO,40,"4,040.00"
BA,Municipal,NILO PECANHA,Urbana,GRUPO ESCOLAR NAIR LOPES JENKINS,40,"2,760.00"
BA,Municipal,NILO PECANHA,Rural,GRUPO ESCOLAR SAO BENEDITO,40,"4,040.00"
BA,Municipal,NOVA FATIMA,Urbana,COLEGIO MUNICIPAL NOSSA SENHORA DE FATIMA,200,"40,440.00"
BA,Estadual,NOVA FATIMA,Urbana,EE - COLEGIO ESTADUAL VIRGILIO FRANCISCO PEREIRA,95,"12,663.00"
BA,Municipal,NOVA FATIMA,Urbana,ESC DR JOAO CAMPOS,90,"19,110.00"
BA,Municipal,NOVA FATIMA,Urbana,ESC FRANCISCA MENDES GUIMARAES,100,"21,180.00"
BA,Municipal,NOVA FATIMA,Rural,ESCOLA MUNICIPAL ROQUE DIAS DA SILVA,95,"30,945.00"
BA,Municipal,NOVA FATIMA,Urbana,ESC PEDRO PAULO DA SILVA,100,"21,180.00"
BA,Municipal,NOVA IBIA,Urbana,COLEGIO MUNICIPAL ISMENIA MOURA DE CARVALHO,300,"59,700.00"
BA,Municipal,NOVA IBIA,Urbana,ESCOLA MUNICIPAL CARLOS CAIRES BRITO,160,"33,120.00"
BA,Municipal,NOVA IBIA,Rural,ESCOLA PAULO ALMEIDA,20,"2,020.00"
BA,Municipal,NOVA ITARANA,Urbana,ESCOLA CLEMENTE MARIANI,150,"31,050.00"
BA,Municipal,NOVA ITARANA,Rural,ESCOLA MUNICIPAL ESTELA DIAS DE SOUZA,161,"52,095.00"
BA,Municipal,NOVA ITARANA,Urbana,ESCOLA MUNICIPAL SINVAL GALVAO DE SOUZA,90,"19,110.00"
BA,Municipal,NOVA ITARANA,Rural,ESCOLA ROBERTO SANTOS,100,"31,020.00"
BA,Municipal,NOVA SOURE,Urbana,CENTRO EDUCACIONAL PROF MARIA FERREIRA DA SILVA,200,"24,264.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL APRIGIO XAVIER DOS ANJOS,30,"10,530.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL ARISTON JOSE ALMEIDA,80,"24,240.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL BAIXA FUNDA,58,"10,458.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL CIRILO XAVIER DA COSTA,67,"17,250.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL DE PAIAIA,80,"14,544.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO,40,"13,560.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL D PEDRO II,65,"24,015.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL DULCIDETE MENDES,80,"24,240.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL ELISEU FERREIRA,45,"17,235.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL FRANCISCO BORGES DA SILVA,38,"13,530.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL GANGORRA NOVA,40,"13,560.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOANA ANGELICA,60,"17,460.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOAO CARNEIRO DA CRUZ,60,"13,515.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOAO CARNEIRO DA CRUZ,87,"17,400.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOAO DOMINGOS FILHO,70,"24,090.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOSE BATISTA DE ARAGAO,25,"10,455.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL JOSE TEIXEIRA SALDANHA,100,"31,020.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL NOSSA SRA DA CONCEICAO,66,"24,030.00"
BA,Municipal,NOVA SOURE,Urbana,ESCOLA MUNICIPAL N SENHORA DE FATIMA,87,"11,670.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL OLAVO BILAC,31,"13,425.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL PADRE OTAVIO GONCALVES DA SILVA,100,"31,020.00"
BA,Municipal,NOVA SOURE,Urbana,ESCOLA MUNICIPAL PINGO DE GENTE,101,"23,595.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL RUI BARBOSA,29,"10,515.00"
BA,Municipal,NOVA SOURE,Rural,ESCOLA MUNICIPAL TINGUI,20,"6,780.00"
BA,Municipal,NOVA SOURE,Urbana,ESCOLA PROF ROMULO GALVAO DE CARVALHO,80,"16,560.00"
BA,Municipal,NOVA SOURE,Urbana,ESCOLA RUI BACELAR,90,"19,110.00"
BA,Municipal,NOVA SOURE,Urbana,INSTITUTO MONSENHOR GAITTO,104,"14,184.00"
BA,Municipal,NOVA VICOSA,Urbana,CENTRO EDUCACIONAL DE NOVA VICOSA,190,"40,290.00"
BA,Municipal,NOVA VICOSA,Urbana,COLEGIO MUNICIPAL VERA CRUZ,150,"31,050.00"
BA,Municipal,NOVA VICOSA,Urbana,COMPLEXO EDUCACIONAL AFRANIO FERNANDES CUNHA,150,"31,050.00"
BA,Municipal,NOVA VICOSA,Urbana,EMEF PROFESSOR ABEL DIAS DE MELO,150,"31,050.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL AILTON MARQUES DE SOUZA,200,"40,440.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL ANA REGULO,36,"9,180.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL ANISIO MARQUES DE SOUZA,45,"11,715.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL BAIA DOS ANJOS,100,"21,180.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL DEOLISANO RODRIGUES DE SOUZA,100,"21,180.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL DEPUTADO OSCAR CARDOSO,280,"57,000.00"
BA,Municipal,NOVA VICOSA,Rural,ESCOLA MUNICIPAL HENRIQUE BRITO,56,"17,400.00"
BA,Municipal,NOVA VICOSA,Rural,ESCOLA MUNICIPAL HERMELINO FIDELIS,25,"10,455.00"
BA,Municipal,NOVA VICOSA,Urbana,ESCOLA MUNICIPAL JOAO MARTINS PEIXOTO,150,"31,050.00"
