ANO_REFERENCIA,UF_ESCOLA,MUNICIPIO_ESCOLA,ESFERA_GOVERNO,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO,,,
2016,RS,CAMAQUA,Municipal,Rural,43031650,ESC MUN ENS FUN OTTO LAUFER,102,R$ 34.650,0,,
2016,RS,LAGOAO,Municipal,Rural,43082386,ESC MUN ENS FUN OTAVIANO PAIXAO COELHO,150,R$ 45.450,0,,
2016,RS,ERVAL SECO,Municipal,Rural,43058507,ESC MUN ENS FUN OSVINO ARTUR DIETERICH,107,R$ 24.120,0,,
2016,RS,ERVAL SECO,Municipal,Rural,43058523,ESC MUN ENS FUN OLEGARIO FALCAO,59,R$ 17.445,0,,
2016,RS,RODEIO BONITO,Municipal,Rural,43115730,ESC MUN ENS FUN OLAVO BILAC,80,R$ 24.240,0,,
2016,RS,BOM PRINCIPIO,Municipal,Rural,43024793,ESC MUN ENS FUN NOSSA SRA DA PIEDADE,53,R$ 17.355,0,,
2016,RS,ELDORADO DO SUL,Municipal,Urbana,43201695,ESC MUN ENS FUN NOSSA SENHORA MEDIANEIRA,25,R$ 7.095,0,,
2016,RS,NAO-ME-TOQUE,Municipal,Urbana,43088988,ESC MUN ENS FUN NOSSA SENHORA DE LOURDES,40,R$ 2.760,0,,
2016,RS,CAPELA DE SANTANA,Municipal,Rural,43039189,ESC MUN ENS FUN NOSSA SENHORA DAS GRACAS,100,R$ 24.165,0,,
2016,RS,PALMITINHO,Municipal,Rural,43096123,ESC MUN ENS FUN NOSSA SENHORA DAS GRACAS,85,R$ 27.915,0,,
2016,RS,GUARANI DAS MISSOES,Municipal,Rural,43169759,ESC MUN ENS FUN NOSSA SENHORA AUXILIADORA,32,R$ 2.400,0,,
2016,RS,BARAO,Municipal,Rural,43020577,ESC MUN ENS FUN NICOLAU BOURSCHEID,43,R$ 17.205,0,,
2016,RS,RIO GRANDE,Municipal,Urbana,43113168,ESC MUN ENS FUN NAVEGANTES,50,R$ 11.790,0,,
2016,RS,GRAMADO,Municipal,Urbana,43068642,ESC MUN ENS FUN MOSES BEZZI,144,R$ 30.960,0,,
2016,RS,SAO JOSE DO NORTE,Municipal,Urbana,43138535,ESC MUN ENS FUN MONTEIRO LOBATO,80,R$ 11.940,0,,
2016,RS,GUAIBA,Municipal,Urbana,43070345,ESC MUN ENS FUN MAXIMO LAVIAGUERRE,97,R$ 21.135,0,,
2016,RS,GRAMADO,Municipal,Urbana,43068650,ESC MUN ENS FUN MAXIMILIANO HAHN,100,R$ 21.180,0,,
2016,RS,SANTA ROSA,Municipal,Urbana,43126138,ESC MUN ENS FUN MARQUES DO HERVAL,155,R$ 33.045,0,,
2016,RS,PLANALTO,Municipal,Urbana,43171710,ESC MUN ENS FUN MARIO QUINTANA,200,R$ 40.440,0,,
2016,RS,CAMPO NOVO,Municipal,Urbana,43034071,ESC MUN ENS FUN MARIO LORENZAO,30,R$ 4.302,0,,
2016,RS,SAO GABRIEL,Municipal,Rural,43191037,ESC MUN ENS FUN MARIA MANOELA DA CUNHA TEIXEIRA,44,R$ 10.332,0,,
2016,RS,FREDERICO WESTPHALEN,Municipal,Urbana,43064922,ESC MUN ENS FUN MARIA FALCON,73,R$ 16.455,0,,
2016,RS,REDENTORA,Municipal,Urbana,43112200,ESC MUN ENS FUN MARIA BELMONT ALBERT,195,R$ 40.365,0,,
2016,RS,ENCRUZILHADA DO SUL,Municipal,Rural,43054730,ESC MUN ENS FUN MARECHAL RONDON,80,R$ 4.848,0,,
2016,RS,LAGOA VERMELHA,Municipal,Urbana,43172962,ESC MUN ENS FUN MARCILIO JOSE MACHADO,147,R$ 23.655,0,,
2016,RS,TENENTE PORTELA,Municipal,Rural,43154239,ESC MUN ENS FUN MARCILIO DIAS,55,R$ 17.385,0,,
2016,RS,TIRADENTES DO SUL,Municipal,Rural,43158080,ESC MUN ENS FUN MAR ARTHUR DA COSTA E SILVA,40,R$ 13.560,0,,
2016,RS,VIAMAO,Municipal,Urbana,43167500,ESC MUN ENS FUN MAL HUMBERTO DE A CASTELO BRANCO,121,R$ 28.215,0,,
2016,RS,ENCRUZILHADA DO SUL,Municipal,Urbana,43054722,ESC MUN ENS FUN MACHADO DE ASSIS,40,R$ 5.544,0,,
2016,RS,SAO LOURENCO DO SUL,Municipal,Urbana,43177875,ESC MUN ENS FUN LUIS ANTONIO DE ABREU MORAES,60,R$ 11.940,0,,
2016,RS,VIAMAO,Municipal,Urbana,43167047,ESC MUN ENS FUN LUCIANA DE ABREU,320,R$ 52.095,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43095119,ESC MUN ENS FUN JULIO PEREIRA,101,R$ 34.635,0,,
2016,RS,SAGRADA FAMILIA,Municipal,Urbana,43095100,ESC MUN ENS FUN JUCA VIEIRA,49,R$ 11.775,0,,
2016,RS,PASSA SETE,Municipal,Rural,43149871,ESC MUN ENS FUN JOSE RECH,120,R$ 31.020,0,,
2016,RS,MONTENEGRO,Municipal,Urbana,43087370,ESC MUN ENS FUN JOSE PEDRO STEIGLEDER,200,R$ 10.950,0,,
2016,RS,VERA CRUZ,Municipal,Urbana,43166016,ESC MUN ENS FUN JOSE PEDRO PAULI,25,R$ 2.685,0,,
2016,RS,ERVAL SECO,Municipal,Rural,43058370,ESC MUN ENS FUN JOSE LOUREIRO DA SILVA,40,R$ 13.560,0,,
2016,RS,URUGUAIANA,Municipal,Urbana,43162380,ESC MUN ENS FUN JOSE FRANCISCO PEREIRA DA SILVA,100,R$ 21.180,0,,
2016,RS,BOM PRINCIPIO,Municipal,Urbana,43024785,ESC MUN ENS FUN JOSE DE ANCHIETA,62,R$ 16.290,0,,
2016,RS,NOVO HAMBURGO,Municipal,Rural,43092667,ESC MUN ENS FUN JOSE DE ANCHIETA,100,R$ 31.020,0,,
2016,RS,GUAIBA,Municipal,Urbana,43070019,ESC MUN ENS FUN JOSE CARLOS FERREIRA,80,R$ 16.560,0,,
2016,RS,NOVA SANTA RITA,Municipal,Urbana,43038115,ESC MUN ENS FUN JOSE BONIFACIO,20,R$ 1.380,0,,
2016,RS,VERA CRUZ,Municipal,Rural,43165745,ESC MUN ENS FUN JOSE BONIFACIO,120,R$ 20.952,0,,
2016,RS,FREDERICO WESTPHALEN,Municipal,Rural,43064558,ESC MUN ENS FUN JOAQUIM NABUCO,35,R$ 13.485,0,,
2016,RS,CARAZINHO,Municipal,Urbana,43039472,ESC MUN ENS FUN JOAO XXIII,30,R$ 2.710,0,,
2016,RS,LAGOA VERMELHA,Municipal,Urbana,43081550,ESC MUN ENS FUN JOAO PROTASIO DA LUZ,100,R$ 21.180,0,,
2016,RS,BARROS CASSAL,Municipal,Rural,43022308,ESC MUN ENS FUN JOAO PESSOA,20,R$ 4.068,0,,
2016,RS,RIO PARDO,Municipal,Rural,43114253,ESC MUN ENS FUN JOAO MARIA CORREA,30,R$ 6.318,0,,
2016,RS,DOIS IRMAOS DAS MISSOES,Municipal,Rural,43058272,ESC MUN ENS FUN JOAO GOMES DE OLIVEIRA,46,R$ 17.250,0,,
2016,RS,NOVO BARREIRO,Municipal,Rural,43095232,ESC MUN ENS FUN JOAO BATISTA REUS,85,R$ 27.915,0,,
2016,RS,FORQUETINHA,Municipal,Urbana,43083269,ESC MUN ENS FUN JOAO BATISTA DE MELLO,130,R$ 17.010,0,,
2016,RS,CANELA,Municipal,Urbana,43186661,ESC MUN ENS FUN JOAO ALFREDO CORREA PINTO,25,R$ 2.685,0,,
2016,RS,IVOTI,Municipal,Urbana,43078478,ESC MUN ENS FUN JARDIM PANORAMICO,170,R$ 12.370,0,,
2016,RS,CRUZEIRO DO SUL,Municipal,Urbana,43050573,ESC MUN ENS FUN JACOB SEHN,80,R$ 16.560,0,,
2016,RS,CANUDOS DO VALE,Municipal,Rural,43082920,ESC MUN ENS FUN JACOB RICHTER,20,R$ 2.020,0,,
2016,RS,VERA CRUZ,Municipal,Rural,43165915,ESC MUN ENS FUN JACOB BLESZ,80,R$ 24.240,0,,
2016,RS,ARROIO DO MEIO,Municipal,Rural,43016030,ESC MUN ENS FUN ITORORO,25,R$ 10.455,0,,
2016,RS,BOM JESUS,Municipal,Urbana,43024289,ESC MUN ENS FUN IRMAS RAMOS,100,R$ 21.180,0,,
2016,RS,FREDERICO WESTPHALEN,Municipal,Urbana,43064965,ESC MUN ENS FUN IRMA ODILA LEHNEN,150,R$ 31.050,0,,
2016,RS,GUAIBA,Municipal,Urbana,43069886,ESC MUN ENS FUN INACIO DE QUADROS,121,R$ 6.805,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43095020,ESC MUN ENS FUN IGNACIO MONTANHA,96,R$ 24.090,0,,
2016,RS,DOM PEDRITO,Municipal,Urbana,43053068,ESC MUN ENS FUN HERODIANO ARRUE,101,R$ 23.595,0,,
2016,RS,VERA CRUZ,Municipal,Urbana,43166008,ESC MUN ENS FUN HELBERG ERHARDT FRANKE,110,R$ 6.845,0,,
2016,RS,SINIMBU,Municipal,Rural,43120520,ESC MUN ENS FUN GUARARAPES,107,R$ 34.725,0,,
2016,RS,PORTAO,Municipal,Rural,43104703,ESC MUN ENS FUN GONCALVES DIAS,95,R$ 30.945,0,,
2016,RS,FREDERICO WESTPHALEN,Municipal,Urbana,43064485,ESC MUN ENS FUN GIUSTO DAMO,80,R$ 16.560,0,,
2016,RS,SANTA VITORIA DO PALMAR,Municipal,Urbana,43126839,ESC MUN ENS FUN GETULIO VARGAS,131,R$ 28.365,0,,
2016,RS,SAO LOURENCO DO SUL,Municipal,Rural,43140190,ESC MUN ENS FUN GERMANO HUBNER,261,R$ 48.141,0,,
2016,RS,HERVAL,Municipal,Rural,43057551,ESC MUN ENS FUN GENERAL ASTROGILDO PEREIRA DA COST,97,R$ 8.040,0,,
2016,RS,CHUI,Municipal,Urbana,43127134,ESC MUN ENS FUN GENERAL ARTIGAS,243,R$ 45.000,0,,
2016,RS,BARRA DO GUARITA,Municipal,Rural,43154166,ESC MUN ENS FUN GENERAL AMERICO DE MOURA,40,R$ 8.136,0,,
2016,RS,SANTA VITORIA DO PALMAR,Municipal,Urbana,43126847,ESC MUN ENS FUN FRANCISCO OSVALDO ANSELMI,100,R$ 4.140,0,,
2016,RS,ARARICA,Municipal,Urbana,43145760,ESC MUN ENS FUN FRANCISCA ISABEL,150,R$ 31.050,0,,
2016,RS,SOBRADINHO,Municipal,Rural,43149782,ESC MUN ENS FUN FLOR FABRICIO CERETTA,23,R$ 6.255,0,,
2016,RS,PELOTAS,Municipal,Urbana,43101500,ESC MUN ENS FUN FERREIRA VIANNA,60,R$ 7.164,0,,
2016,RS,SANTA VITORIA DO PALMAR,Municipal,Urbana,43126863,ESC MUN ENS FUN FERNANDO FERRARI,140,R$ 23.655,0,,
2016,RS,SANTA ROSA,Municipal,Urbana,43126030,ESC MUN ENS FUN EXPEDICIONARIO WEBER,80,R$ 16.560,0,,
2016,RS,CARAZINHO,Municipal,Urbana,43177840,ESC MUN ENS FUN EULALIA VARGAS ALBUQUERQUE,110,R$ 23.730,0,,
2016,RS,MONTENEGRO,Municipal,Rural,43087744,ESC MUN ENS FUN ETELVINO DE ARAUJO CRUZ,50,R$ 17.310,0,,
2016,RS,SOBRADINHO,Municipal,Urbana,43149650,ESC MUN ENS FUN ESPIRITO SANTO,80,R$ 11.940,0,,
2016,RS,CIRIACO,Municipal,Urbana,43046550,ESC MUN ENS FUN ERNESTO PANDOLFO,83,R$ 6.815,0,,
2016,RS,COQUEIROS DO SUL,Municipal,Urbana,43039774,ESC MUN ENS FUN EPITACIO PESSOA,53,R$ 11.835,0,,
2016,RS,IVOTI,Municipal,Urbana,43078443,ESC MUN ENS FUN ENGENHEIRO ILDO MENEGHETTI,400,R$ 80.880,0,,
2016,RS,BARROS CASSAL,Municipal,Urbana,43022197,ESC MUN ENS FUN ENGENHEIRO ALVARO LEITAO,80,R$ 9.936,0,,
2016,RS,MARAU,Municipal,Urbana,43085024,ESC MUN ENS FUN ELPIDIO FIALHO,43,R$ 4.055,0,,
2016,RS,PORTAO,Municipal,Urbana,43104770,ESC MUN ENS FUN EDMUNDO KERN,60,R$ 11.940,0,,
2016,RS,ARROIO DO MEIO,Municipal,Rural,43016006,ESC MUN ENS FUN DUQUE DE CAXIAS,30,R$ 3.990,0,,
2016,RS,BARROS CASSAL,Municipal,Rural,43021875,ESC MUN ENS FUN DUQUE DE CAXIAS,50,R$ 10.386,0,,
2016,RS,DOM PEDRITO,Municipal,Urbana,43052339,ESC MUN ENS FUN DUQUE DE CAXIAS,73,R$ 16.455,0,,
2016,RS,FREDERICO WESTPHALEN,Municipal,Urbana,43064515,ESC MUN ENS FUN DUQUE DE CAXIAS,100,R$ 21.180,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43094902,ESC MUN ENS FUN DUQUE DE CAXIAS,89,R$ 27.975,0,,
2016,RS,SANTA ROSA,Municipal,Urbana,43126006,ESC MUN ENS FUN DUQUE DE CAXIAS,183,R$ 40.185,0,,
2016,RS,BAGE,Municipal,Urbana,43020348,ESC MUN ENS FUN DR TELMO CANDIOTA DA ROSA,60,R$ 11.940,0,,
2016,RS,RIO GRANDE,Municipal,Urbana,43113265,ESC MUN ENS FUN DR RUI POESTER PEIXOTO,185,R$ 24.129,0,,
2016,RS,CARAZINHO,Municipal,Urbana,43039570,ESC MUN ENS FUN DR PIERO SASSI,95,R$ 21.105,0,,
2016,RS,SANTA VITORIA DO PALMAR,Municipal,Urbana,43127126,ESC MUN ENS FUN DR OSMARINO DE OLIVEIRA TERRA,153,R$ 33.015,0,,
2016,RS,DOM PEDRITO,Municipal,Urbana,43053246,ESC MUN ENS FUN DR JOSE TUDE DE GODOY,346,R$ 47.625,0,,
2016,RS,BAGE,Municipal,Urbana,43020380,ESC MUN ENS FUN DR DARCY AZAMBUJA,80,R$ 16.560,0,,
2016,RS,PELOTAS,Municipal,Urbana,43101429,ESC MUN ENS FUN DR BALBINO MASCARENHAS,20,R$ 1.380,0,,
2016,RS,RIO GRANDE,Municipal,Urbana,43113745,ESC MUN ENS FUN DR ANSELMO DIAS LOPES,60,R$ 11.940,0,,
2016,RS,PELOTAS,Municipal,Urbana,43101445,ESC MUN ENS FUN DOUTOR BRUM AZEREDO,20,R$ 1.380,0,,
2016,RS,ARROIO DO MEIO,Municipal,Rural,43015999,ESC MUN ENS FUN DONA RITA,20,R$ 2.020,0,,
2016,RS,CACAPAVA DO SUL,Municipal,Urbana,43027326,ESC MUN ENS FUN DONA MARIA JOSE DA ROSA,95,R$ 12.663,0,,
2016,RS,MONTENEGRO,Municipal,Rural,43087299,ESC MUN ENS FUN DONA CLARA CAMARAO,20,R$ 6.780,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43094864,ESC MUN ENS FUN DONA CAROLINA,83,R$ 27.885,0,,
2016,RS,ENCRUZILHADA DO SUL,Municipal,Rural,43055567,ESC MUN ENS FUN DOM JOAO VI,130,R$ 27.990,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43095887,ESC MUN ENS FUN DOM JOAO VI,84,R$ 27.900,0,,
2016,RS,TRINDADE DO SUL,Municipal,Rural,43159222,ESC MUN ENS FUN DOM JOAO BECKER,37,R$ 13.515,0,,
2016,RS,SAO JOSE DO NORTE,Municipal,Rural,43169988,ESC MUN ENS FUN DOM FREDERICO DIDONET,60,R$ 17.460,0,,
2016,RS,SANTANA DA BOA VISTA,Municipal,Urbana,43124917,ESC MUN ENS FUN DEZESSETE DE SETEMBRO,150,R$ 31.050,0,,
2016,RS,CACAPAVA DO SUL,Municipal,Rural,43027725,ESC MUN ENS FUN DAGOBERTO BARCELLOS,260,R$ 76.620,0,,
2016,RS,RIO GRANDE,Municipal,Urbana,43112986,ESC MUN ENS FUN D PEDRO II,100,R$ 21.180,0,,
2016,RS,SANTO EXPEDITO DO SUL,Municipal,Rural,43138888,ESC MUN ENS FUN CRISTIANO KERN,25,R$ 3.965,0,,
2016,RS,GRAVATAI,Municipal,Rural,43169775,ESC MUN ENS FUN COSTA DO IPIRANGA,40,R$ 4.040,0,,
2016,RS,PASSO FUNDO,Municipal,Urbana,43099068,ESC MUN ENS FUN CORONEL LOLICO,100,R$ 12.708,0,,
2016,RS,PELOTAS,Municipal,Rural,43100279,ESC MUN ENS FUN CORONEL ALBERTO ROSA,80,R$ 24.240,0,,
2016,RS,RIO GRANDE,Municipal,Rural,43113869,ESC MUN ENS FUN CORIOLANO BENICIO,60,R$ 17.460,0,,
2016,RS,IVOTI,Municipal,Urbana,43078486,ESC MUN ENS FUN CONCORDIA,80,R$ 5.520,0,,
2016,RS,AMARAL FERRADOR,Municipal,Rural,43014097,ESC MUN ENS FUN COLONIA SANTO ANTONIO,104,R$ 34.680,0,,
2016,RS,PELOTAS,Municipal,Urbana,43100627,ESC MUN ENS FUN CIRCULO OPERARIO PELOTENSE,50,R$ 7.074,0,,
2016,RS,SANTA ROSA,Municipal,Urbana,43125956,ESC MUN ENS FUN CEL RAUL OLIVEIRA,100,R$ 21.180,0,,
2016,RS,SAO SEBASTIAO DO CAI,Municipal,Rural,43144039,ESC MUN ENS FUN CEL PAULINO TEIXEIRA,20,R$ 6.780,0,,
2016,RS,SAO LOURENCO DO SUL,Municipal,Urbana,43139981,ESC MUN ENS FUN CASTRO ALVES,100,R$ 21.180,0,,
2016,RS,ENCRUZILHADA DO SUL,Municipal,Rural,43055176,ESC MUN ENS FUN CASSIANO JOSE MORALLES,60,R$ 3.636,0,,
2016,RS,TIO HUGO,Municipal,Rural,43174221,ESC MUN ENS FUN CASEMIRO DE ABREU,117,R$ 20.925,0,,
2016,RS,PASSA SETE,Municipal,Rural,43150101,ESC MUN ENS FUN CARMEN LISBOA TRINDADE,100,R$ 31.020,0,,
2016,RS,SAO GABRIEL,Municipal,Urbana,43136095,ESC MUN ENS FUN CARLOTA VIEIRA DA CUNHA,290,R$ 59.550,0,,
2016,RS,NAO-ME-TOQUE,Municipal,Rural,43089127,ESC MUN ENS FUN CARLOS GOMES POLO I,20,R$ 2.020,0,,
2016,RS,MONTENEGRO,Municipal,Rural,43087493,ESC MUN ENS FUN CARLOS FREDERICO SCHUBERT,20,R$ 6.780,0,,
2016,RS,SINIMBU,Municipal,Rural,43120180,ESC MUN ENS FUN CARLOS BOETTCHER FILHO,112,R$ 34.800,0,,
2016,RS,CARAZINHO,Municipal,Urbana,43039650,ESC MUN ENS FUN CAP ARISTIDES GABRIEL HAEFFNER,50,R$ 11.790,0,,
2016,RS,NOVA SANTA RITA,Municipal,Urbana,43038077,ESC MUN ENS FUN CAMPOS SALLES,20,R$ 1.380,0,,
2016,RS,GUAIBA,Municipal,Urbana,43070299,ESC MUN ENS FUN BRENO GUIMARAES,81,R$ 4.083,0,,
2016,RS,SANTA VITORIA DO PALMAR,Municipal,Rural,43126766,ESC MUN ENS FUN BRASILINO PATELLA,60,R$ 10.476,0,,
2016,RS,ENCRUZILHADA DO SUL,Municipal,Rural,43055168,ESC MUN ENS FUN BIBIANO BATISTA,30,R$ 3.990,0,,
2016,RS,CANELA,Municipal,Urbana,43171664,ESC MUN ENS FUN BERTHOLDO OPPITZ,100,R$ 21.180,0,,
2016,RS,RIO GRANDE,Municipal,Urbana,43112927,ESC MUN ENS FUN BENTO GONCALVES,100,R$ 16.440,0,,
2016,RS,BENJAMIN CONSTANT DO SUL,Municipal,Urbana,43145221,ESC MUN ENS FUN BENJAMIN CONSTANT,128,R$ 16.992,0,,
2016,RS,FLORES DA CUNHA,Municipal,Rural,43062733,ESC MUN ENS FUN BENJAMIN CONSTANT,50,R$ 17.310,0,,
2016,RS,LAGOAO,Municipal,Rural,43082483,ESC MUN ENS FUN BARAO DO RIO BRANCO,99,R$ 31.005,0,,
2016,RS,TIRADENTES DO SUL,Municipal,Rural,43158099,ESC MUN ENS FUN BARAO DE SAO JACO,20,R$ 2.020,0,,
2016,RS,CIRIACO,Municipal,Rural,43046207,ESC MUN ENS FUN BARAO DE SANTO ANGELO,35,R$ 13.485,0,,
2016,RS,TENENTE PORTELA,Municipal,Urbana,43200567,ESC MUN ENS FUN AYRTON SENNA,60,R$ 11.940,0,,
2016,RS,PINHEIRO MACHADO,Municipal,Urbana,43102727,ESC MUN ENS FUN AVELINO DE ASSIS BRASIL,60,R$ 9.150,0,,
2016,RS,NOVA PETROPOLIS,Municipal,Urbana,43170137,ESC MUN ENS FUN AUGUSTO GUILHERME GAEDICKE,60,R$ 11.940,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Urbana,43094686,ESC MUN ENS FUN ASSIS BRASIL,192,R$ 24.192,0,,
2016,RS,PEDRAS ALTAS,Municipal,Urbana,43102603,ESC MUN ENS FUN ASSIS BRASIL,67,R$ 5.455,0,,
2016,RS,REDENTORA,Municipal,Rural,43112099,ESC MUN ENS FUN ASSIS BRASIL,160,R$ 48.480,0,,
2016,RS,GUAIBA,Municipal,Urbana,43070264,ESC MUN ENS FUN ARLINDO STRINGHINI,61,R$ 5.425,0,,
2016,RS,PASSO FUNDO,Municipal,Urbana,43098347,ESC MUN ENS FUN ARLINDO DE SOUZA MATTOS,100,R$ 12.708,0,,
2016,RS,CHUVISCA,Municipal,Rural,43031811,ESC MUN ENS FUN ARLINDO BONIFACIO PIRES,150,R$ 27.270,0,,
2016,RS,DOM PEDRITO,Municipal,Urbana,43052312,ESC MUN ENS FUN ARGENY DE OLIVEIRA JARDIM,256,R$ 47.610,0,,
2016,RS,TENENTE PORTELA,Municipal,Urbana,43154859,ESC MUN ENS FUN ARCELINO SOARES BUENO,85,R$ 19.035,0,,
2016,RS,BAGE,Municipal,Urbana,43020321,ESC MUN ENS FUN ANTONIO SA,35,R$ 9.165,0,,
2016,RS,PORTAO,Municipal,Urbana,43104916,ESC MUN ENS FUN ANTONIO JOSE DE FRAGA,120,R$ 21.060,0,,
2016,RS,BAGE,Municipal,Urbana,43020410,ESC MUN ENS FUN ANTONIO FUED KALIL,50,R$ 11.790,0,,
2016,RS,CAPELA DE SANTANA,Municipal,Urbana,43039154,ESC MUN ENS FUN ANTONIO DE OLIVEIRA CARVALHO,227,R$ 28.539,0,,
2016,RS,RIO GRANDE,Municipal,Rural,43112889,ESC MUN ENS FUN ANTONIO CARLOS LOPES,60,R$ 17.460,0,,
2016,RS,LAGOA VERMELHA,Municipal,Urbana,43172954,ESC MUN ENS FUN ANTONIO CARLOS DE ANDRADE NACUL,40,R$ 9.240,0,,
2016,RS,CONSTANTINA,Municipal,Urbana,43047068,ESC MUN ENS FUN AMANDIO ARAUJO,70,R$ 16.410,0,,
2016,RS,GUAIBA,Municipal,Urbana,43070370,ESC MUN ENS FUN AMADEU BOLOGNESI,81,R$ 18.975,0,,
2016,RS,TAQUARI,Municipal,Rural,43153216,ESC MUN ENS FUN ALVARO HAUBERT,21,R$ 10.395,0,,
2016,RS,NOVA SANTA RITA,Municipal,Rural,43038069,ESC MUN ENS FUN ALVARO ALMEIDA,48,R$ 17.280,0,,
2016,RS,PALMEIRA DAS MISSOES,Municipal,Rural,43094635,ESC MUN ENS FUN ALMIRANTE TAMANDARE,59,R$ 17.445,0,,
2016,RS,PELOTAS,Municipal,Rural,43101305,ESC MUN ENS FUN ALMIRANTE RAPHAEL BRUSQUE,60,R$ 10.476,0,,
2016,RS,CARAZINHO,Municipal,Urbana,43039677,ESC MUN ENS FUN ALFREDO SCHERER,30,R$ 7.170,0,,
2016,RS,PONTAO,Municipal,Urbana,43097898,ESC MUN ENS FUN ALBERTO TORRES,228,R$ 28.548,0,,
2016,RS,MANOEL VIANA,Municipal,Urbana,43133193,ESC MUN ENS FUN ALBERTO PASQUALINI,80,R$ 16.560,0,,
2016,RS,PELOTAS,Municipal,Urbana,43101291,ESC MUN ENS FUN AFONSO VIZEU,40,R$ 1.656,0,,
2016,RS,ARROIO DO MEIO,Municipal,Rural,43180906,ESC MUN ENS FUN AFONSO CELSO,20,R$ 2.020,0,,
2016,RS,SINIMBU,Municipal,Rural,43121047,ESC MUN ENS FUN ADOLFO BOETTCHER,24,R$ 10.440,0,,
2016,RS,BRAGA,Municipal,Urbana,43026192,ESC MUN ENS FUN ADELARMO NUNES,30,R$ 2.710,0,,
2016,RS,SANTA ROSA,Municipal,Rural,43126235,ESC MUN ENS FUN 15 DE NOVEMBRO,90,R$ 27.990,0,,
2016,RS,IPE,Municipal,Rural,43186173,ESC MUN ED INF E ENS FUND PEQUENOS BRILHANTES,30,R$ 10.530,0,,
2016,SC,CAPINZAL,Municipal,Urbana,42132274,ESC MUN DR VILSON PEDRO KLEINUBING,20,R$ 1.380,0,,
2016,PI,FLORIANO,Municipal,Urbana,22057110,ESC MUN DORINHA CARVALHO,70,R$ 5.470,0,,
2016,AM,CAREIRO DA VARZEA,Municipal,Rural,13021397,ESC MUN DOMINGOS JOSE DE SOUZA,89,R$ 27.975,0,,
2016,PI,FLORIANO,Municipal,Urbana,22057668,ESC MUN DOM EDILBERTO,49,R$ 4.085,0,,
2016,BA,JEQUIE,Municipal,Urbana,29390516,ESC MUN DO CENTRO COMUNITARIO LAGOA DOURADA,122,R$ 28.230,0,,
2016,SE,NOSSA SENHORA DO SOCORRO,Municipal,Urbana,28031903,ESC MUN DIVA MARIA CORREA,120,R$ 23.880,0,,
2016,BA,ARAMARI,Municipal,Rural,29152488,ESC MUN DEP JAIRO AZI,46,R$ 10.350,0,,
2016,RS,SAO BORJA,Municipal,Rural,43132308,ESC MUN DE TEMPO INTEGRAL OSVALDINA BATISTA DA SILVA,45,R$ 17.235,0,,
2016,SE,ARACAJU,Municipal,Urbana,28019377,ESC MUN DE ENSINO FUNDAMENTAL MANOEL BOMFIM,100,R$ 12.708,0,,
2016,SE,ARACAJU,Municipal,Urbana,28031121,ESC MUN DE ENS FUNDAMENTAL DEPUTADO JAIME ARAUJO,250,R$ 31.338,0,,
2016,SC,ANCHIETA,Municipal,Urbana,42063000,ESC MUN DE ENS FUND XAVANTES,50,R$ 2.454,0,,
2016,RS,ERVAL GRANDE,Municipal,Rural,43058183,ESC MUN DE ENS FUND SETE DE SETEMBRO,91,R$ 30.885,0,,
2016,SC,JARAGUA DO SUL,Municipal,Rural,42100470,ESC MUN DE ENS FUND SANTO ESTEVAO,65,R$ 14.409,0,,
2016,RS,MATO QUEIMADO,Municipal,Urbana,43030505,ESC MUN DE ENS FUND SANTO ESTANISLAU,25,R$ 2.685,0,,
2016,RS,SANANDUVA,Municipal,Urbana,43191010,ESC MUN DE ENS FUND SANTA TERESINHA,60,R$ 7.164,0,,
2016,SC,JARAGUA DO SUL,Municipal,Urbana,42121361,ESC MUN DE ENS FUND RIBEIRAO MOLHA,199,R$ 40.425,0,,
2016,RS,SANTO EXPEDITO DO SUL,Municipal,Rural,43030203,ESC MUN DE ENS FUND PROFESSORA LORENI MOREIRA,25,R$ 3.965,0,,
2016,SE,ARACAJU,Municipal,Urbana,28026527,ESC MUN DE ENS FUND PROF M� CARLOTA DE MELO,60,R$ 7.164,0,,
2016,RS,ERVAL GRANDE,Municipal,Rural,43058132,ESC MUN DE ENS FUND PINHALZINHO,128,R$ 27.855,0,,
2016,RS,JABOTICABA,Municipal,Rural,43078672,ESC MUN DE ENS FUND PADRE ROQUE GONZALES,74,R$ 24.150,0,,
2016,RS,ERVAL GRANDE,Municipal,Rural,43058191,ESC MUN DE ENS FUND MIGUEL PIETROSKI,55,R$ 17.385,0,,
2016,RS,SANTO ANTONIO DA PATRULHA,Municipal,Rural,43129714,ESC MUN DE ENS FUND MANOEL MACHADO DOS SANTOS,25,R$ 10.455,0,,
